K6378K03R00B  C2003 09 22.42208 17 45 45.55 +26 09 54.9          16.6 V i5302300
K6378K03R00B  C2003 09 22.42611 17 45 45.86 +26 10 29.5          17.2 V i5302300
K6378K03R00B  C2003 09 22.42744 17 45 46.07 +26 10 39.2          17.3 V i5302300
K6378K03R00B  C2003 09 22.42878 17 45 46.09 +26 10 50.1          17.3 V i5302300
K6378K03R00B  C2003 09 22.43020 17 45 46.24 +26 11 02.6          17.2 V i5302300
K6378K03R00B  C2003 09 22.43154 17 45 46.38 +26 11 13.5          17.1 V i5302300
K6378K03R00B  C2003 09 22.82091217 46 31.79 +27 03 26.2                oj0486084
K6378K03R00B  C2003 09 23.75341617 48 27.93 +29 11 37.7                oj0486084
K6378K03R00B  C2003 09 23.83269 17 48 37.63 +29 22 47.6          16.6 Vri5302940
K6378K03R00B  C2003 09 23.83369 17 48 37.68 +29 22 56.7          16.8 Vri5302940
K6378K03R00B  C2003 09 23.83421 17 48 37.65 +29 23 02.0          16.9 Vri5302940
K6378K03R00B  C2003 09 23.83621 17 48 37.97 +29 23 18.3          17.1 Vri5302940
K6378K03R00B  C2003 09 23.83672 17 48 37.99 +29 23 22.8          16.3 Vri5302940
K6378K03R00B  C2003 09 23.83720 17 48 37.98 +29 23 27.1          17.7 Vri5302940
K6378K03R00B  C2003 09 23.83797 17 48 38.16 +29 23 32.8          16.4 Vri5302940
K6378K03R00B  C2003 09 23.83898 17 48 38.26 +29 23 40.2          16.7 Vri5302940
K6378K03R00B  C2003 09 23.83999 17 48 38.30 +29 23 49.5          17.0 Vri5302940
K6378K03R00B  C2003 09 23.84049 17 48 38.41 +29 23 53.2          16.6 Vri5302940
K6378K03R00B  C2003 09 23.84100 17 48 38.42 +29 23 57.0          17.1 Vri5302940
K6378K03R00B  C2003 09 23.84199 17 48 38.52 +29 24 05.7          17.2 Vri5302940
K6378K03R00B  C2003 09 23.84250 17 48 38.62 +29 24 09.8          16.8 Vri5302940
K6378K03R00B  C2003 09 23.84301 17 48 38.74 +29 24 13.5          17.1 Vri5302940
K6378K03R00B  C2003 09 23.84350 17 48 38.79 +29 24 17.5          17.0 Vri5302940
K6378K03R00B  C2003 09 23.84400 17 48 38.87 +29 24 21.3          17.0 Vri5302940
K6378K03R00B  C2003 09 23.84449 17 48 38.93 +29 24 25.0          17.0 Vri5302940
K6378K03R00B  C2003 09 23.84502 17 48 39.00 +29 24 28.6          17.3 Vri5302940
K6378K03R00B  C2003 09 23.85171 17 48 39.60 +29 25 25.8          17.6 Vri5302940
K6378K03R00B  C2003 09 23.85220 17 48 39.67 +29 25 29.3          17.0 Vri5302940
K6378K03R00B  C2003 09 23.85270 17 48 39.61 +29 25 33.4          17.1 Vri5302940
K6378K03R00B  C2003 09 23.85320 17 48 39.77 +29 25 36.8          17.1 Vri5302940
K6378K03R00B  C2003 09 23.85371 17 48 39.77 +29 25 41.1          17.2 Vri5302940
K6378K03R00B  C2003 09 23.85420 17 48 39.92 +29 25 45.1          17.2 Vri5302940
K6378K03R00B  C2003 09 23.85473 17 48 39.98 +29 25 49.0          16.9 Vri5302940
K6378K03R00B  C2003 09 23.85524 17 48 40.04 +29 25 52.8          17.0 Vri5302940
K6378K03R00B  C2003 09 23.85576 17 48 40.10 +29 25 57.1          17.1 Vri5302940
K6378K03R00B  C2003 09 23.85627 17 48 40.15 +29 26 01.2          16.8 Vri5302940
K6378K03R00B  C2003 09 23.85677 17 48 40.19 +29 26 04.9          16.9 Vri5302940
K6378K03R00B  C2003 09 23.85728 17 48 40.22 +29 26 09.3          17.2 Vri5302940
K6378K03R00B  C2003 09 23.85777 17 48 40.28 +29 26 13.6          17.2 Vri5302940
K6378K03R00B  C2003 09 23.85876 17 48 40.41 +29 26 20.5          16.5 Vri5302940
K6378K03R00B  C2003 09 23.85927 17 48 40.49 +29 26 24.9          16.4 Vri5302940
K6378K03R00B  C2003 09 23.85976 17 48 40.50 +29 26 29.4          17.1 Vri5302940
K6378K03R00B  C2003 09 23.86026 17 48 40.55 +29 26 33.9          17.2 Vri5302940
K6378K03R00B  C2003 09 23.86077 17 48 40.62 +29 26 37.3          16.5 Vri5302940
K6378K03R00B  C2003 09 23.86128 17 48 40.69 +29 26 41.6          16.8 Vri5302940
K6378K03R00B  C2003 09 23.86178 17 48 40.72 +29 26 46.3          16.6 Vri5302940
K6378K03R00B  C2003 09 23.86230 17 48 40.81 +29 26 50.4          17.0 Vri5302940
K6378K03R00B  C2003 09 23.86280 17 48 40.87 +29 26 54.8          16.6 Vri5302940
K6378K03R00B  C2003 09 23.86330 17 48 40.88 +29 26 59.2          17.2 Vri5302940
